"연월","업종명","이용자구분","성별","이용자수","이용건수","이용금액"
"202108","일식 음식점업","일본","알수없음","1","1","40000"
"202108","일식 음식점업","제주도민","남성","9264","9569","507722669"
"202108","일식 음식점업","제주도민","여성","5441","5568","248100727"
"202108","자동차 임대업","기타외국","알수없음","13","14","3542001"
"202108","자동차 임대업","내국인","남성","10267","10313","878559787"
"202108","자동차 임대업","내국인","여성","5423","5477","451673314"
"202108","자동차 임대업","법인","알수없음","3355","3392","518830382"
"202108","자동차 임대업","제주도민","남성","297","310","57290889"
"202108","자동차 임대업","제주도민","여성","151","156","19850241"
"202108","자동차 임대업","중국","알수없음","1","1","92100"
"202108","전시 및 행사 대행업","기타외국","알수없음","36","54","1702300"
"202108","전시 및 행사 대행업","내국인","남성","13628","16590","393937400"
"202108","전시 및 행사 대행업","내국인","여성","12287","14882","313087310"
"202108","전시 및 행사 대행업","법인","알수없음","2277","2909","138787130"
"202108","전시 및 행사 대행업","일본","알수없음","1","1","48000"
"202108","전시 및 행사 대행업","제주도민","남성","1869","2378","55054990"
"202108","전시 및 행사 대행업","제주도민","여성","2128","2687","64581030"
"202108","전시 및 행사 대행업","중국","알수없음","3","3","92000"
"202108","정기 항공 운송업","기타외국","알수없음","1","1","20000"
"202108","정기 항공 운송업","내국인","남성","9767","8956","590880280"
"202108","정기 항공 운송업","내국인","여성","9292","8424","569699000"
"202108","정기 항공 운송업","법인","알수없음","3288","3359","217588300"
"202108","정기 항공 운송업","제주도민","남성","1507","1411","51971100"
"202108","정기 항공 운송업","제주도민","여성","1180","1111","46150700"
"202108","중식 음식점업","기타외국","알수없음","4","4","69000"
"202108","중식 음식점업","내국인","남성","8547","8867","227082905"
"202108","중식 음식점업","내국인","여성","5156","5374","132878415"
"202108","중식 음식점업","법인","알수없음","13057","14782","466455969"
"202108","중식 음식점업","제주도민","남성","22626","23777","575614259"
"202108","중식 음식점업","제주도민","여성","10818","11281","280698010"
"202108","중식 음식점업","중국","알수없음","13","14","832500"
"202108","차량용 가스 충전업","기타외국","알수없음","1","1","10000"
"202108","차량용 가스 충전업","내국인","남성","2287","2417","74824339"
"202108","차량용 가스 충전업","내국인","여성","1162","1215","35095546"
"202108","차량용 가스 충전업","법인","알수없음","2356","2510","246723114"
"202108","차량용 가스 충전업","제주도민","남성","4179","4414","223983754"
"202108","차량용 가스 충전업","제주도민","여성","2489","2585","152166389"
"202108","차량용 주유소 운영업","기타외국","알수없음","8","8","551458"
"202108","차량용 주유소 운영업","내국인","남성","46312","48499","2182933881"
"202108","차량용 주유소 운영업","내국인","여성","22907","23961","975360026"
"202108","차량용 주유소 운영업","법인","알수없음","57764","64170","4527329769"
"202108","차량용 주유소 운영업","제주도민","남성","91584","97555","4894827143"
"202108","차량용 주유소 운영업","제주도민","여성","41278","42937","2033715263"
"202108","차량용 주유소 운영업","중국","알수없음","13","14","940000"
"202108","체인화 편의점","기타외국","알수없음","73","87","714790"
"202108","체인화 편의점","내국인","남성","222578","253931","2293591408"
"202108","체인화 편의점","내국인","여성","132773","147683","1330683875"
"202108","체인화 편의점","법인","알수없음","78283","90448","1051269830"
"202108","체인화 편의점","제주도민","남성","409694","486032","4118891835"
"202108","체인화 편의점","제주도민","여성","182844","210935","1864961901"
"202108","체인화 편의점","중국","알수없음","91","105","2344200"
"202108","택시 운송업","내국인","남성","3","3","39160"
"202108","택시 운송업","내국인","여성","5","5","119740"
"202108","택시 운송업","법인","알수없음","2","2","20400"
"202108","택시 운송업","제주도민","남성","5","5","28600"
"202108","피자, 햄버거, 샌드위치 및 유사 음식점업","기타외국","알수없음","40","40","585400"
"202108","피자, 햄버거, 샌드위치 및 유사 음식점업","내국인","남성","22025","23606","301434230"
"202108","피자, 햄버거, 샌드위치 및 유사 음식점업","내국인","여성","17384","18665","233429985"
"202108","피자, 햄버거, 샌드위치 및 유사 음식점업","동남아","알수없음","3","3","12200"
"202108","피자, 햄버거, 샌드위치 및 유사 음식점업","법인","알수없음","12937","14361","398915540"
"202108","피자, 햄버거, 샌드위치 및 유사 음식점업","제주도민","남성","39704","43310","507257170"
"202108","피자, 햄버거, 샌드위치 및 유사 음식점업","제주도민","여성","33169","35805","421687381"
"202108","피자, 햄버거, 샌드위치 및 유사 음식점업","중국","알수없음","12","18","254200"
"202108","한식 음식점업","기타외국","알수없음","194","212","5840700"
"202108","한식 음식점업","내국인","남성","171440","179552","7217668811"
"202108","한식 음식점업","내국인","여성","123745","129693","4783511946"
"202108","한식 음식점업","동남아","알수없음","6","6","249600"
"202108","한식 음식점업","법인","알수없음","139365","157980","7435601422"
"202108","한식 음식점업","일본","알수없음","8","8","294500"
"202108","한식 음식점업","제주도민","남성","207209","221932","7451853392"
"202108","한식 음식점업","제주도민","여성","104219","110095","3378206681"
"202108","한식 음식점업","중국","알수없음","46","51","2141050"
"202108","호텔업","기타외국","알수없음","223","233","110531267"
"202108","호텔업","내국인","남성","6094","6395","1480489702"
"202108","호텔업","내국인","여성","4651","4940","904066189"
"202108","호텔업","동남아","알수없음","443","469","251830311"
"202108","호텔업","법인","알수없음","3619","6150","2118443049"
"202108","호텔업","일본","알수없음","5","5","4649700"
"202108","호텔업","제주도민","남성","1472","1683","164652114"
"202108","호텔업","제주도민","여성","1442","1670","111924499"
"202108","호텔업","중국","알수없음","5","6","3463311"
"202108","화장품 및 방향제 소매업","기타외국","알수없음","3","4","308750"
"202108","화장품 및 방향제 소매업","내국인","남성","1326","1562","42963790"
"202108","화장품 및 방향제 소매업","내국인","여성","2157","2539","63959220"
"202108","화장품 및 방향제 소매업","법인","알수없음","573","634","83612310"
"202108","화장품 및 방향제 소매업","제주도민","남성","1310","1390","97819167"
"202108","화장품 및 방향제 소매업","제주도민","여성","2909","3102","209503910"
"202108","화장품 및 방향제 소매업","중국","알수없음","4","4","312008"
"202108","휴양콘도 운영업","내국인","남성","7747","9484","1225023774"
"202108","휴양콘도 운영업","내국인","여성","5539","6733","795414094"
"202108","휴양콘도 운영업","법인","알수없음","2544","4275","1773587753"
"202108","휴양콘도 운영업","제주도민","남성","987","1212","90484321"
"202108","휴양콘도 운영업","제주도민","여성","962","1204","76940369"
"202108","휴양콘도 운영업","중국","알수없음","12","16","135101000"
"202109","건강보조식품 소매업","내국인","남성","119","125","23618080"
"202109","건강보조식품 소매업","내국인","여성","133","139","27039350"
"202109","건강보조식품 소매업","법인","알수없음","341","373","156312063"
"202109","건강보조식품 소매업","제주도민","남성","627","652","125109522"
"202109","건강보조식품 소매업","제주도민","여성","693","727","115791664"
"202109","골프장 운영업","기타외국","알수없음","4","4","240000"
"202109","골프장 운영업","내국인","남성","5740","6100","1361013623"
"202109","골프장 운영업","내국인","여성","2207","2383","436671367"
"202109","골프장 운영업","동남아","알수없음","1","1","120000"
"202109","골프장 운영업","법인","알수없음","10765","11584","2866527038"
"202109","골프장 운영업","일본","알수없음","1","1","248000"
"202109","골프장 운영업","제주도민","남성","9129","9742","1176727232"
"202109","골프장 운영업","제주도민","여성","2702","2860","325027988"
"202109","골프장 운영업","중국","알수없음","11","13","13830070"
"202109","과실 및 채소 소매업","기타외국","알수없음","31","32","689400"
"202109","과실 및 채소 소매업","내국인","남성","10245","11159","492152217"
