"연월","중분류업종명","소분류업종명","성별","이용자수","이용건수","이용금액"
"202005","한식","돌솥/비빔밥전문점","남성","7014","7182","179118515"
"202005","한식","돌솥/비빔밥전문점","여성","6573","6720","167617088"
"202005","한식","두부요리전문","남성","3412","3504","78311539"
"202005","한식","두부요리전문","여성","2315","2315","44153898"
"202005","한식","버섯전문점","남성","338","338","19138509"
"202005","한식","버섯전문점","여성","273","273","17361830"
"202005","한식","보리밥전문","남성","2890","2911","70491733"
"202005","한식","보리밥전문","여성","2147","2147","49235698"
"202005","한식","부대찌개/섞어찌개","남성","28184","28343","637692746"
"202005","한식","부대찌개/섞어찌개","여성","16665","16784","360917296"
"202005","한식","설렁탕집","남성","23395","23550","583840030"
"202005","한식","설렁탕집","여성","11495","11583","351448955"
"202005","한식","순두부전문","남성","46085","46350","966635579"
"202005","한식","순두부전문","여성","24655","24854","545630422"
"202005","한식","쌈밥전문","남성","629","629","21316327"
"202005","한식","쌈밥전문","여성","289","306","10303455"
"202005","한식","일반한식/백반","남성","1150918","1179397","53544040961"
"202005","한식","일반한식/백반","여성","782281","808185","32999839200"
"202005","한식","추어탕전문","남성","5221","5221","127795736"
"202005","한식","추어탕전문","여성","3296","3296","78031186"
"202005","한식","콩나물국밥","남성","13369","13456","219225133"
"202005","한식","콩나물국밥","여성","7695","7782","122229114"
"202005","한식","파전전문","남성","1583","1631","58661541"
"202005","한식","파전전문","여성","864","864","25849232"
"202005","한식","한정식전문","남성","1388","1406","89829135"
"202005","한식","한정식전문","여성","959","994","48292693"
"202005","한식","해장국/감자탕","남성","211739","213279","5017355011"
"202005","한식","해장국/감자탕","여성","104162","104953","2493441047"
"202005","한식","황태전문","남성","1320","1364","31403689"
"202005","한식","황태전문","여성","594","616","13059178"
"202006","간이주점","꼬치구이전문점","남성","22206","22592","1003327420"
"202006","간이주점","꼬치구이전문점","여성","11941","12230","513344092"
"202006","간이주점","민속주점","남성","4917","5015","184132858"
"202006","간이주점","민속주점","여성","2963","2963","95316585"
"202006","간이주점","소주방/포장마차","남성","27615","28459","1349948096"
"202006","간이주점","소주방/포장마차","여성","14832","15330","688152988"
"202006","간이주점","이자까야","남성","3396","3434","243707014"
"202006","간이주점","이자까야","여성","2166","2166","140527383"
"202006","간이주점","호프/맥주","남성","120532","126189","6146966389"
"202006","간이주점","호프/맥주","여성","74379","77646","2804773312"
"202006","고기요리","갈매기살","남성","2707","2742","188002515"
"202006","고기요리","갈매기살","여성","1349","1366","81445729"
"202006","고기요리","갈비/삼겹살","남성","188050","190887","12809490007"
"202006","고기요리","갈비/삼겹살","여성","121203","123855","7694671690"
"202006","고기요리","곱창/양구이전문","남성","9577","9740","684825983"
"202006","고기요리","곱창/양구이전문","여성","7332","7549","468215972"
"202006","고기요리","기타고기요리","남성","9062","9118","573461151"
"202006","고기요리","기타고기요리","여성","5366","5491","310284747"
"202006","고기요리","막창구이","남성","11317","11515","633978044"
"202006","고기요리","막창구이","여성","7539","7630","391047789"
"202006","고기요리","불고기전문","남성","2028","2066","60679889"
"202006","고기요리","불고기전문","여성","1309","1347","39991441"
"202006","고기요리","사철탕전문","남성","4171","4190","180075284"
"202006","고기요리","사철탕전문","여성","1522","1580","51885795"
"202006","고기요리","족발/보쌈전문","남성","24851","25077","1134885689"
"202006","고기요리","족발/보쌈전문","여성","14874","15150","636981303"
"202006","닭/오리요리","닭갈비전문","남성","8548","8642","424008063"
"202006","닭/오리요리","닭갈비전문","여성","6321","6451","271579583"
"202006","닭/오리요리","닭내장/닭발요리","남성","16910","17014","564757834"
"202006","닭/오리요리","닭내장/닭발요리","여성","15622","15849","518276657"
"202006","닭/오리요리","닭도리탕전문","남성","716","716","34013644"
"202006","닭/오리요리","닭도리탕전문","여성","693","693","27458709"
"202006","닭/오리요리","불닭전문","남성","2712","2712","99353663"
"202006","닭/오리요리","불닭전문","여성","2229","2291","79301888"
"202006","닭/오리요리","삼계탕전문","남성","15393","15525","563504455"
"202006","닭/오리요리","삼계탕전문","여성","8158","8312","306517089"
"202006","닭/오리요리","오리고기전문","남성","5434","5455","341150831"
"202006","닭/오리요리","오리고기전문","여성","2835","2856","212982292"
"202006","닭/오리요리","옻닭전문","남성","305","305","16195826"
"202006","닭/오리요리","옻닭전문","여성","198","198","8422695"
"202006","닭/오리요리","찜닭전문점","남성","1951","1951","61443990"
"202006","닭/오리요리","찜닭전문점","여성","1586","1586","47924537"
"202006","닭/오리요리","토종닭전문","남성","1587","1587","139661953"
"202006","닭/오리요리","토종닭전문","여성","851","874","81116907"
"202006","닭/오리요리","후라이드/양념치킨","남성","225048","228680","5675601480"
"202006","닭/오리요리","후라이드/양념치킨","여성","165987","168320","4014535136"
"202006","별식/퓨전요리","돌구이요리전문","남성","1097","1097","55971145"
"202006","별식/퓨전요리","돌구이요리전문","여성","1142","1142","45890415"
"202006","별식/퓨전요리","동남아음식전문점","남성","9065","9149","266459341"
"202006","별식/퓨전요리","동남아음식전문점","여성","11029","11200","311191010"
"202006","별식/퓨전요리","샤브샤브전문","남성","7574","7696","509744382"
"202006","별식/퓨전요리","샤브샤브전문","여성","7652","7712","424738113"
"202006","별식/퓨전요리","순대전문점","남성","41966","42276","793395735"
"202006","별식/퓨전요리","순대전문점","여성","20005","20161","406012527"
"202006","별식/퓨전요리","죽전문점","남성","6506","6632","103778466"
"202006","별식/퓨전요리","죽전문점","여성","7887","8161","134430822"
"202006","별식/퓨전요리","철판구이요리전문","남성","76","76","6091200"
"202006","별식/퓨전요리","철판구이요리전문","여성","19","19","827200"
"202006","별식/퓨전요리","퓨전음식전문","남성","720","740","19808017"
"202006","별식/퓨전요리","퓨전음식전문","여성","780","780","23957304"
"202006","부페","고기부페","남성","2770","2793","157213635"
"202006","부페","고기부페","여성","1621","1643","78674644"
"202006","부페","부페","남성","12035","12267","457043961"
"202006","부페","부페","여성","8639","8724","450491612"
"202006","부페","한식부페","남성","3135","3209","76253780"
"202006","부페","한식부페","여성","2561","2610","50995996"
"202006","부페","해물부페","남성","46","46","2262000"
"202006","부페","해물부페","여성","69","69","2934800"
"202006","분식","국수/만두/칼국수","남성","168324","170256","4034392617"
"202006","분식","국수/만두/칼국수","여성","107676","109232","2599635193"
"202006","분식","떡볶이전문","남성","25226","26048","404386055"
"202006","분식","떡볶이전문","여성","31069","32080","478068663"
"202006","분식","라면김밥분식","남성","182275","189161","2724781393"
"202006","분식","라면김밥분식","여성","198973","207181","2812323845"
"202006","분식","스낵","남성","37592","40205","497941140"
"202006","분식","스낵","여성","39992","42153","528650590"
"202006","분식","우동전문점","남성","18509","18869","406179013"
"202006","분식","우동전문점","여성","17643","18053","384945569"
"202006","양식","기타서양음식전문","남성","1592","1648","63639097"
"202006","양식","기타서양음식전문","여성","2377","2560","96635356"
"202006","양식","돈가스전문점","남성","30767","31270","733156041"
"202006","양식","돈가스전문점","여성","24696","24966","580751228"
"202006","양식","바베큐전문","남성","4278","4278","143461662"
"202006","양식","바베큐전문","여성","1955","1955","58630963"
"202006","양식","스테이크전문점","남성","5290","5359","339332283"
"202006","양식","스테이크전문점","여성","4646","4669","281462969"
"202006","양식","스파게티전문점","남성","4376","4668","175048802"
"202006","양식","스파게티전문점","여성","4700","4972","158540765"
"202006","양식","정통양식/경양식","남성","89435","94922","4206752996"
"202006","양식","정통양식/경양식","여성","94083","98724","3699784779"
"202006","양식","카레전문점","남성","2344","2474","76724897"
"202006","양식","카레전문점","여성","2858","2952","98179404"
"202006","양식","패밀리레스토랑","남성","2442","2442","228775455"
"202006","양식","패밀리레스토랑","여성","2178","2222","134707327"
"202006","유흥주점","룸살롱/단란주점","남성","27108","28750","5906658693"
"202006","유흥주점","룸살롱/단란주점","여성","4958","5208","1175341024"
"202006","유흥주점","빠/카페","남성","16779","17857","781892261"
