기준일(월),항공노선,도착출발구분,항공사,운항수(편),이용자수(명),화물량(톤)
200708,대구-광주,계,KAL 대한항공,,,
200708,대구-광주,도착,KAL 대한항공,,,
200708,대구-광주,출발,KAL 대한항공,,,
200708,인천-광주,계,AAR 아시아나항공,,,
200708,인천-광주,도착,AAR 아시아나항공,,,
200708,인천-광주,출발,AAR 아시아나항공,,,
200708,인천-김해,계,AAR 아시아나항공,77,6120,94.918
200708,인천-김해,계,KAL 대한항공,124,19681,342.396
200708,인천-김해,도착,AAR 아시아나항공,35,2862,42.405
200708,인천-김해,도착,KAL 대한항공,62,10012,168.525
200708,인천-김해,출발,AAR 아시아나항공,42,3258,52.513
200708,인천-김해,출발,KAL 대한항공,62,9669,173.871
200708,인천-대구,계,AAR 아시아나항공,15,377,5.001
200708,인천-대구,계,KAL 대한항공,62,8829,160.373
200708,인천-대구,도착,AAR 아시아나항공,9,207,2.708
200708,인천-대구,도착,KAL 대한항공,31,4434,81.913
200708,인천-대구,출발,AAR 아시아나항공,6,170,2.293
200708,인천-대구,출발,KAL 대한항공,31,4395,78.46
200708,인천-무안,계,KAL 대한항공,,,
200708,인천-무안,도착,KAL 대한항공,,,
200708,인천-무안,출발,KAL 대한항공,,,
200708,인천-울산,계,AAR 아시아나항공,,,
200708,인천-울산,도착,AAR 아시아나항공,,,
200708,인천-울산,출발,AAR 아시아나항공,,,
200708,인천-제주,계,AAR 아시아나항공,81,14029,77.783
200708,인천-제주,계,JJA 제주항공,1,71,0.469
200708,인천-제주,계,KAL 대한항공,24,4234,26.031
200708,인천-제주,도착,AAR 아시아나항공,43,7720,43.877
200708,인천-제주,도착,JJA 제주항공,1,71,0.469
200708,인천-제주,도착,KAL 대한항공,14,2759,16.954
200708,인천-제주,출발,AAR 아시아나항공,38,6309,33.906
200708,인천-제주,출발,JJA 제주항공,0,0,0
200708,인천-제주,출발,KAL 대한항공,10,1475,9.077
200708,제주-광주,계,AAR 아시아나항공,255,33903,519.431
200708,제주-광주,계,KAL 대한항공,273,45506,829.186
200708,제주-광주,도착,AAR 아시아나항공,127,16442,331.327
200708,제주-광주,도착,KAL 대한항공,137,22437,613.911
200708,제주-광주,출발,AAR 아시아나항공,128,17461,188.104
200708,제주-광주,출발,KAL 대한항공,136,23069,215.275
200708,제주-군산,계,KAL 대한항공,102,14117,142.704
200708,제주-군산,도착,KAL 대한항공,51,6600,89.151
200708,제주-군산,출발,KAL 대한항공,51,7517,53.553
200708,제주-대구,계,AAR 아시아나항공,250,34265,549.87
200708,제주-대구,계,KAL 대한항공,245,42294,527.304
200708,제주-대구,도착,AAR 아시아나항공,124,16522,376.816
200708,제주-대구,도착,KAL 대한항공,125,20596,368.153
200708,제주-대구,출발,AAR 아시아나항공,126,17743,173.054
200708,제주-대구,출발,KAL 대한항공,120,21698,159.151
200708,제주-사천,계,KAL 대한항공,18,2729,23.964
200708,제주-사천,도착,KAL 대한항공,9,1269,13.111
200708,제주-사천,출발,KAL 대한항공,9,1460,10.853
200708,제주-여수,계,AAR 아시아나항공,,,
200708,제주-여수,계,KAL 대한항공,16,1911,17.373
200708,제주-여수,도착,AAR 아시아나항공,,,
200708,제주-여수,도착,KAL 대한항공,8,1051,10.843
200708,제주-여수,출발,AAR 아시아나항공,,,
200708,제주-여수,출발,KAL 대한항공,8,860,6.53
200708,제주-울산,계,KAL 대한항공,18,2587,15.018
200708,제주-울산,도착,KAL 대한항공,9,1145,6.164
200708,제주-울산,출발,KAL 대한항공,9,1442,8.854
200708,제주-원주,계,KAL 대한항공,56,7964,52.678
200708,제주-원주,도착,KAL 대한항공,28,3935,25.3
200708,제주-원주,출발,KAL 대한항공,28,4029,27.378
200708,제주-청주,계,AAR 아시아나항공,248,33380,394.776
200708,제주-청주,계,HAN 한성항공,186,11641,63.771
200708,제주-청주,계,KAL 대한항공,233,40353,402.271
200708,제주-청주,도착,AAR 아시아나항공,124,15921,192.81
200708,제주-청주,도착,HAN 한성항공,93,5611,27.717
200708,제주-청주,도착,KAL 대한항공,116,19708,242.415
200708,제주-청주,출발,AAR 아시아나항공,124,17459,201.966
200708,제주-청주,출발,HAN 한성항공,93,6030,36.054
200708,제주-청주,출발,KAL 대한항공,117,20645,159.856
200708,합계,계,계,12035,1657047,25164.306
200708,합계,도착,계,6018,837517,13408.472
200708,합계,출발,계,6017,819530,11755.834
200709,김포-광주,계,AAR 아시아나항공,292,33867,399.572
200709,김포-광주,계,KAL 대한항공,183,20247,159.516
200709,김포-광주,도착,AAR 아시아나항공,146,16654,215.903
200709,김포-광주,도착,KAL 대한항공,91,10009,79.762
200709,김포-광주,출발,AAR 아시아나항공,146,17213,183.669
200709,김포-광주,출발,KAL 대한항공,92,10238,79.754
200709,김포-김해,계,AAR 아시아나항공,482,41144,376.935
200709,김포-김해,계,JJA 제주항공,,,
200709,김포-김해,계,KAL 대한항공,1226,163972,1853.063
200709,김포-김해,도착,AAR 아시아나항공,237,20402,249.898
200709,김포-김해,도착,JJA 제주항공,,,
200709,김포-김해,도착,KAL 대한항공,612,81757,1124.748
200709,김포-김해,출발,AAR 아시아나항공,245,20742,127.037
200709,김포-김해,출발,JJA 제주항공,,,
200709,김포-김해,출발,KAL 대한항공,614,82215,728.315
200709,김포-대구,계,AAR 아시아나항공,54,2928,48.389
200709,김포-대구,계,KAL 대한항공,60,3261,23.585
200709,김포-대구,도착,AAR 아시아나항공,26,1541,28.991
200709,김포-대구,도착,KAL 대한항공,30,1603,9.086
200709,김포-대구,출발,AAR 아시아나항공,28,1387,19.398
200709,김포-대구,출발,KAL 대한항공,30,1658,14.499
200709,김포-목포,계,AAR 아시아나항공,40,2008,7.76
200709,김포-목포,도착,AAR 아시아나항공,20,952,4.386
200709,김포-목포,출발,AAR 아시아나항공,20,1056,3.374
200709,김포-무안,계,AAR 아시아나항공,,,
200709,김포-무안,도착,AAR 아시아나항공,,,
200709,김포-무안,출발,AAR 아시아나항공,,,
200709,김포-사천,계,AAR 아시아나항공,58,4996,31.389
200709,김포-사천,계,KAL 대한항공,114,11372,51.716
200709,김포-사천,도착,AAR 아시아나항공,29,2683,14.696
200709,김포-사천,도착,KAL 대한항공,57,5337,27.292
200709,김포-사천,출발,AAR 아시아나항공,29,2313,16.693
200709,김포-사천,출발,KAL 대한항공,57,6035,24.424
200709,김포-양양,계,JJA 제주항공,,,
200709,김포-양양,도착,JJA 제주항공,,,
200709,김포-양양,출발,JJA 제주항공,,,
200709,김포-여수,계,AAR 아시아나항공,220,21940,97.948
200709,김포-여수,계,KAL 대한항공,259,25972,134.764
200709,김포-여수,도착,AAR 아시아나항공,110,11103,63.351
200709,김포-여수,도착,KAL 대한항공,129,13083,92.027
200709,김포-여수,출발,AAR 아시아나항공,110,10837,34.597
200709,김포-여수,출발,KAL 대한항공,130,12889,42.737
200709,김포-울산,계,AAR 아시아나항공,284,31268,89.341
200709,김포-울산,계,KAL 대한항공,460,58781,251.242
200709,김포-울산,도착,AAR 아시아나항공,142,15844,40.441
200709,김포-울산,도착,KAL 대한항공,230,29586,132.601
200709,김포-울산,출발,AAR 아시아나항공,142,15424,48.9
200709,김포-울산,출발,KAL 대한항공,230,29195,118.641
200709,김포-제주,계,AAR 아시아나항공,1035,144178,2634.801
200709,김포-제주,계,HAN 한성항공,491,21646,108.877
200709,김포-제주,계,JJA 제주항공,758,43174,216.618
200709,김포-제주,계,KAL 대한항공,1565,283315,11054.107
200709,김포-제주,도착,AAR 아시아나항공,522,73244,1473.96
200709,김포-제주,도착,HAN 한성항공,244,10983,60.544
200709,김포-제주,도착,JJA 제주항공,379,21463,121.453
200709,김포-제주,도착,KAL 대한항공,781,144570,6299.933
200709,김포-제주,출발,AAR 아시아나항공,513,70934,1160.841
200709,김포-제주,출발,HAN 한성항공,247,10663,48.333
200709,김포-제주,출발,JJA 제주항공,379,21711,95.165
200709,김포-제주,출발,KAL 대한항공,784,138745,4754.174
200709,김포-청주,계,AAR 아시아나항공,,,
200709,김포-청주,계,HAN 한성항공,,,
200709,김포-청주,계,KAL 대한항공,,,
200709,김포-청주,도착,AAR 아시아나항공,,,
200709,김포-청주,도착,HAN 한성항공,,,
200709,김포-청주,도착,KAL 대한항공,,,
200709,김포-청주,출발,AAR 아시아나항공,,,
200709,김포-청주,출발,HAN 한성항공,,,
200709,김포-청주,출발,KAL 대한항공,,,
200709,김포-포항,계,AAR 아시아나항공,116,11869,48.401
200709,김포-포항,계,KAL 대한항공,100,9938,33.915
200709,김포-포항,도착,AAR 아시아나항공,58,6199,29.942
200709,김포-포항,도착,KAL 대한항공,50,5044,16.386
200709,김포-포항,출발,AAR 아시아나항공,58,5670,18.459
200709,김포-포항,출발,KAL 대한항공,50,4894,17.529
200709,김해-대구,계,KAL 대한항공,4,0,0
200709,김해-대구,도착,KAL 대한항공,0,0,0
200709,김해-대구,출발,KAL 대한항공,4,0,0
200709,김해-양양,계,KAL 대한항공,32,1987,9.592
200709,김해-양양,도착,KAL 대한항공,16,963,4.732
200709,김해-양양,출발,KAL 대한항공,16,1024,4.86
200709,김해-제주,계,AAR 아시아나항공,267,29630,489.141
200709,김해-제주,계,JJA 제주항공,172,9864,51.562
200709,김해-제주,계,KAL 대한항공,580,84885,2873.634
200709,김해-제주,도착,AAR 아시아나항공,128,14932,227.851
200709,김해-제주,도착,JJA 제주항공,87,5212,29.936
200709,김해-제주,도착,KAL 대한항공,293,43128,1330.999
200709,김해-제주,출발,AAR 아시아나항공,139,14698,261.29
200709,김해-제주,출발,JJA 제주항공,85,4652,21.626
200709,김해-제주,출발,KAL 대한항공,287,41757,1542.635
200709,대구-광주,계,KAL 대한항공,,,
200709,대구-광주,도착,KAL 대한항공,,,
200709,대구-광주,출발,KAL 대한항공,,,
200709,인천-광주,계,AAR 아시아나항공,3,254,1.033
200709,인천-광주,도착,AAR 아시아나항공,1,24,0.207
200709,인천-광주,출발,AAR 아시아나항공,2,230,0.826
200709,인천-김해,계,AAR 아시아나항공,57,3819,56.812
200709,인천-김해,계,KAL 대한항공,119,16001,254.426
200709,인천-김해,도착,AAR 아시아나항공,27,1941,26.746
200709,인천-김해,도착,KAL 대한항공,60,8596,126.158
200709,인천-김해,출발,AAR 아시아나항공,30,1878,30.066
200709,인천-김해,출발,KAL 대한항공,59,7405,128.268
200709,인천-대구,계,AAR 아시아나항공,10,177,2.305
200709,인천-대구,계,KAL 대한항공,58,6912,118.075
200709,인천-대구,도착,AAR 아시아나항공,7,127,1.668
200709,인천-대구,도착,KAL 대한항공,29,3574,59.682
200709,인천-대구,출발,AAR 아시아나항공,3,50,0.637
200709,인천-대구,출발,KAL 대한항공,29,3338,58.393
200709,인천-무안,계,KAL 대한항공,,,
200709,인천-무안,도착,KAL 대한항공,,,
200709,인천-무안,출발,KAL 대한항공,,,
200709,인천-울산,계,AAR 아시아나항공,,,
200709,인천-울산,도착,AAR 아시아나항공,,,
200709,인천-울산,출발,AAR 아시아나항공,,,
200709,인천-제주,계,AAR 아시아나항공,34,4340,23.914
200709,인천-제주,계,JJA 제주항공,,,
200709,인천-제주,계,KAL 대한항공,18,3441,22.208
200709,인천-제주,도착,AAR 아시아나항공,20,2560,14.432
200709,인천-제주,도착,JJA 제주항공,,,
200709,인천-제주,도착,KAL 대한항공,10,2045,12.489
200709,인천-제주,출발,AAR 아시아나항공,14,1780,9.482
200709,인천-제주,출발,JJA 제주항공,,,
200709,인천-제주,출발,KAL 대한항공,8,1396,9.719
200709,제주-광주,계,AAR 아시아나항공,231,24243,446.719
200709,제주-광주,계,KAL 대한항공,243,30953,718.147
200709,제주-광주,도착,AAR 아시아나항공,115,12132,268.08
200709,제주-광주,도착,KAL 대한항공,121,14873,504.074
200709,제주-광주,출발,AAR 아시아나항공,116,12111,178.639
200709,제주-광주,출발,KAL 대한항공,122,16080,214.073
200709,제주-군산,계,KAL 대한항공,98,9580,142.827
200709,제주-군산,도착,KAL 대한항공,49,4740,94.081
200709,제주-군산,출발,KAL 대한항공,49,4840,48.746
200709,제주-대구,계,AAR 아시아나항공,229,23954,509.03
200709,제주-대구,계,KAL 대한항공,200,24461,437.075
200709,제주-대구,도착,AAR 아시아나항공,114,11878,310.406
200709,제주-대구,도착,KAL 대한항공,101,11856,295.707
200709,제주-대구,출발,AAR 아시아나항공,115,12076,198.624
200709,제주-대구,출발,KAL 대한항공,99,12605,141.368
200709,제주-사천,계,KAL 대한항공,16,2267,25.769
200709,제주-사천,도착,KAL 대한항공,8,1046,16.819
200709,제주-사천,출발,KAL 대한항공,8,1221,8.95
200709,제주-여수,계,AAR 아시아나항공,,,
200709,제주-여수,계,KAL 대한항공,16,1431,17.358
200709,제주-여수,도착,AAR 아시아나항공,,,
200709,제주-여수,도착,KAL 대한항공,8,822,12.124
200709,제주-여수,출발,AAR 아시아나항공,,,
200709,제주-여수,출발,KAL 대한항공,8,609,5.234
200709,제주-울산,계,KAL 대한항공,16,1998,15.204
200709,제주-울산,도착,KAL 대한항공,8,933,7.482
200709,제주-울산,출발,KAL 대한항공,8,1065,7.722
200709,제주-원주,계,KAL 대한항공,58,6476,43.851
200709,제주-원주,도착,KAL 대한항공,29,3178,19.619
200709,제주-원주,출발,KAL 대한항공,29,3298,24.232
200709,제주-청주,계,AAR 아시아나항공,230,23694,385.434
200709,제주-청주,계,HAN 한성항공,167,7642,40.7
200709,제주-청주,계,KAL 대한항공,214,27857,451.121
200709,제주-청주,도착,AAR 아시아나항공,115,11734,170.278
200709,제주-청주,도착,HAN 한성항공,83,3701,18.22
200709,제주-청주,도착,KAL 대한항공,107,13628,265.087
200709,제주-청주,출발,AAR 아시아나항공,115,11960,215.156
200709,제주-청주,출발,HAN 한성항공,84,3941,22.48
200709,제주-청주,출발,KAL 대한항공,107,14229,186.034
200709,합계,계,계,10869,1281742,24757.876
200709,합계,도착,계,5429,645680,13902.277
200709,합계,출발,계,5440,636062,10855.599
200710,김포-광주,계,AAR 아시아나항공,292,34660,393.152
200710,김포-광주,계,KAL 대한항공,176,20210,144.627
200710,김포-광주,도착,AAR 아시아나항공,146,17398,217.734
200710,김포-광주,도착,KAL 대한항공,88,10196,75.262
200710,김포-광주,출발,AAR 아시아나항공,146,17262,175.418
200710,김포-광주,출발,KAL 대한항공,88,10014,69.365
200710,김포-김해,계,AAR 아시아나항공,478,44822,511.297
200710,김포-김해,계,JJA 제주항공,,,
200710,김포-김해,계,KAL 대한항공,1298,195499,2109.352
200710,김포-김해,도착,AAR 아시아나항공,236,21785,375.16
200710,김포-김해,도착,JJA 제주항공,,,
200710,김포-김해,도착,KAL 대한항공,647,97026,1308.525
200710,김포-김해,출발,AAR 아시아나항공,242,23037,136.137
200710,김포-김해,출발,JJA 제주항공,,,
200710,김포-김해,출발,KAL 대한항공,651,98473,800.827
200710,김포-대구,계,AAR 아시아나항공,52,2196,47.077
200710,김포-대구,계,KAL 대한항공,1,0,0
200710,김포-대구,도착,AAR 아시아나항공,27,1114,32.636
200710,김포-대구,도착,KAL 대한항공,0,0,0
200710,김포-대구,출발,AAR 아시아나항공,25,1082,14.441
200710,김포-대구,출발,KAL 대한항공,1,0,0
200710,김포-목포,계,AAR 아시아나항공,36,1095,4.052
200710,김포-목포,도착,AAR 아시아나항공,18,526,1.938
200710,김포-목포,출발,AAR 아시아나항공,18,569,2.114
200710,김포-무안,계,AAR 아시아나항공,,,
200710,김포-무안,도착,AAR 아시아나항공,,,
